frame,idx,score,alpha,step_norm,z_coarse
1665,3,10.4962,1.1,step,0
1665,4,10.4956,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1666,0,5.52452,0.65,step,-4
1666,1,7.45947,0.8,step,-3
1666,2,9.76116,0.95,step,-2
1666,3,10.4921,1.1,step,-1
1666,4,10.496,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1667,0,5.52308,0.65,step,-4
1667,1,7.45616,0.8,step,-3
1667,2,9.75701,0.95,step,-2
1667,3,10.4896,1.1,step,-1
1667,4,10.4974,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1668,0,5.52632,0.65,step,-4
1668,1,7.46109,0.8,step,-3
1668,2,9.76215,0.95,step,-2
1668,3,10.4926,1.1,step,-1
1668,4,10.4969,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1669,0,5.52849,0.65,step,-4
1669,1,7.46565,0.8,step,-3
1669,2,9.76666,0.95,step,-2
1669,3,10.4953,1.1,step,-1
1669,4,10.4977,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1670,0,5.5315,0.65,step,-4
1670,1,7.47066,0.8,step,-3
1670,2,9.77295,0.95,step,-2
1670,3,10.5007,1.1,step,-1
1670,4,10.5016,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1671,0,5.5277,0.65,step,-4
1671,1,7.46316,0.8,step,-3
1671,2,9.76094,0.95,step,-2
1671,3,10.4902,1.1,step,-1
1671,4,10.4943,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1672,0,5.53294,0.65,step,-4
1672,1,7.47091,0.8,step,-3
1672,2,9.77072,0.95,step,-2
1672,3,10.4965,1.1,step,-1
1672,4,10.4967,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1673,0,5.53184,0.65,step,-4
1673,1,7.46732,0.8,step,-3
1673,2,9.76719,0.95,step,-2
1673,3,10.4945,1.1,step,-1
1673,4,10.4959,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1674,0,5.53188,0.65,step,-4
1674,1,7.46784,0.8,step,-3
1674,2,9.76628,0.95,step,-2
1674,3,10.4945,1.1,step,-1
1674,4,10.4979,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1675,0,5.52892,0.65,step,-4
1675,1,7.46473,0.8,step,-3
1675,2,9.76066,0.95,step,-2
1675,3,10.4891,1.1,step,-1
1675,4,10.4927,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1676,0,5.53673,0.65,step,-3
1676,1,7.47857,0.8,step,-2
1676,2,9.78674,0.95,step,-1
1676,3,10.5105,1.1,step,0
1676,4,10.5027,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1677,0,5.52843,0.65,step,-4
1677,1,7.46487,0.8,step,-3
1677,2,9.76399,0.95,step,-2
1677,3,10.494,1.1,step,-1
1677,4,10.499,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1678,0,5.53309,0.65,step,-4
1678,1,7.46823,0.8,step,-3
1678,2,9.77118,0.95,step,-2
1678,3,10.499,1.1,step,-1
1678,4,10.4992,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1679,0,5.52906,0.65,step,-4
1679,1,7.46345,0.8,step,-3
1679,2,9.76375,0.95,step,-2
1679,3,10.4946,1.1,step,-1
1679,4,10.4991,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1680,0,5.53211,0.65,step,-3
1680,1,7.47302,0.8,step,-2
1680,2,9.77286,0.95,step,-1
1680,3,10.4988,1.1,step,0
1680,4,10.4974,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1681,0,5.52812,0.65,step,-4
1681,1,7.46239,0.8,step,-3
1681,2,9.75957,0.95,step,-2
1681,3,10.4902,1.1,step,-1
1681,4,10.4968,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1682,0,5.53002,0.65,step,-4
1682,1,7.46407,0.8,step,-3
1682,2,9.76417,0.95,step,-2
1682,3,10.4945,1.1,step,-1
1682,4,10.4968,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1683,0,5.53536,0.65,step,-3
1683,1,7.47432,0.8,step,-2
1683,2,9.77535,0.95,step,-1
1683,3,10.4991,1.1,step,0
1683,4,10.4961,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1684,0,5.5279,0.65,step,-4
1684,1,7.46296,0.8,step,-3
1684,2,9.76305,0.95,step,-2
1684,3,10.4918,1.1,step,-1
1684,4,10.4945,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1685,0,5.53366,0.65,step,-3
1685,1,7.47302,0.8,step,-2
1685,2,9.78158,0.95,step,-1
1685,3,10.5073,1.1,step,0
1685,4,10.5033,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1686,0,5.53748,0.65,step,-3
1686,1,7.47692,0.8,step,-2
1686,2,9.77974,0.95,step,-1
1686,3,10.5043,1.1,step,0
1686,4,10.4989,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1687,0,5.53803,0.65,step,-3
1687,1,7.47944,0.8,step,-2
1687,2,9.78548,0.95,step,-1
1687,3,10.5075,1.1,step,0
1687,4,10.4996,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1688,0,5.54002,0.65,step,-3
1688,1,7.4837,0.8,step,-2
1688,2,9.79271,0.95,step,-1
1688,3,10.5117,1.1,step,0
1688,4,10.5005,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1689,0,5.53706,0.65,step,-3
1689,1,7.48271,0.8,step,-2
1689,2,9.78998,0.95,step,-1
1689,3,10.5086,1.1,step,0
1689,4,10.4965,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1690,0,5.53691,0.65,step,-3
1690,1,7.47939,0.8,step,-2
1690,2,9.78746,0.95,step,-1
1690,3,10.5086,1.1,step,0
1690,4,10.4995,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1691,0,5.53697,0.65,step,-3
1691,1,7.48044,0.8,step,-2
1691,2,9.78987,0.95,step,-1
1691,3,10.5084,1.1,step,0
1691,4,10.4968,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1692,0,5.52981,0.65,step,-3
1692,1,7.46988,0.8,step,-2
1692,2,9.77197,0.95,step,-1
1692,3,10.4954,1.1,step,0
1692,4,10.4911,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1693,0,5.54256,0.65,step,-3
1693,1,7.48684,0.8,step,-2
1693,2,9.79464,0.95,step,-1
1693,3,10.5119,1.1,step,0
1693,4,10.4987,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1694,0,5.54454,0.65,step,-3
1694,1,7.48825,0.8,step,-2
1694,2,9.8,0.95,step,-1
1694,3,10.5161,1.1,step,0
1694,4,10.4982,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1695,0,5.54346,0.65,step,-3
1695,1,7.49079,0.8,step,-2
1695,2,9.80642,0.95,step,-1
1695,3,10.5195,1.1,step,0
1695,4,10.4998,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1696,0,5.54329,0.65,step,-3
1696,1,7.4887,0.8,step,-2
1696,2,9.80122,0.95,step,-1
1696,3,10.5171,1.1,step,0
1696,4,10.5001,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1697,0,5.53883,0.65,step,-3
1697,1,7.47738,0.8,step,-2
1697,2,9.78276,0.95,step,-1
1697,3,10.5051,1.1,step,0
1697,4,10.4978,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1698,0,5.54405,0.65,step,-3
1698,1,7.48844,0.8,step,-2
1698,2,9.79887,0.95,step,-1
1698,3,10.5156,1.1,step,0
1698,4,10.5014,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1699,0,5.53922,0.65,step,-3
1699,1,7.48425,0.8,step,-2
1699,2,9.79372,0.95,step,-1
1699,3,10.5102,1.1,step,0
1699,4,10.4956,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1700,0,5.53884,0.65,step,-3
1700,1,7.48298,0.8,step,-2
1700,2,9.791,0.95,step,-1
1700,3,10.5102,1.1,step,0
1700,4,10.4991,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1701,0,5.53615,0.65,step,-3
1701,1,7.48016,0.8,step,-2
1701,2,9.78654,0.95,step,-1
1701,3,10.5079,1.1,step,0
1701,4,10.4983,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1702,0,5.54299,0.65,step,-3
1702,1,7.48895,0.8,step,-2
1702,2,9.80234,0.95,step,-1
1702,3,10.5138,1.1,step,0
1702,4,10.4935,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1703,0,5.54324,0.65,step,-3
1703,1,7.48519,0.8,step,-2
1703,2,9.79429,0.95,step,-1
1703,3,10.5108,1.1,step,0
1703,4,10.4964,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1704,0,5.53868,0.65,step,-3
1704,1,7.481,0.8,step,-2
1704,2,9.79115,0.95,step,-1
1704,3,10.5092,1.1,step,0
1704,4,10.4968,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1705,0,5.54139,0.65,step,-3
1705,1,7.48568,0.8,step,-2
1705,2,9.79149,0.95,step,-1
1705,3,10.5109,1.1,step,0
1705,4,10.4996,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1706,0,5.54749,0.65,step,-3
1706,1,7.49159,0.8,step,-2
1706,2,9.80213,0.95,step,-1
1706,3,10.5159,1.1,step,0
1706,4,10.4968,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1707,0,5.54505,0.65,step,-3
1707,1,7.49341,0.8,step,-2
1707,2,9.8094,0.95,step,-1
1707,3,10.5196,1.1,step,0
1707,4,10.4962,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1708,0,5.54282,0.65,step,-3
1708,1,7.48675,0.8,step,-2
1708,2,9.79803,0.95,step,-1
1708,3,10.5139,1.1,step,0
1708,4,10.4974,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1709,0,5.54171,0.65,step,-3
1709,1,7.48384,0.8,step,-2
1709,2,9.79251,0.95,step,-1
1709,3,10.5097,1.1,step,0
1709,4,10.4948,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1710,0,5.54308,0.65,step,-3
1710,1,7.48782,0.8,step,-2
1710,2,9.7993,0.95,step,-1
1710,3,10.517,1.1,step,0
1710,4,10.5023,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1711,0,5.54542,0.65,step,-3
1711,1,7.48975,0.8,step,-2
1711,2,9.80198,0.95,step,-1
1711,3,10.5177,1.1,step,0
1711,4,10.5005,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1712,0,5.54335,0.65,step,-3
1712,1,7.49225,0.8,step,-2
1712,2,9.80398,0.95,step,-1
1712,3,10.5147,1.1,step,0
1712,4,10.4928,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1713,0,5.5466,0.65,step,-3
1713,1,7.49337,0.8,step,-2
1713,2,9.80498,0.95,step,-1
1713,3,10.5183,1.1,step,0
1713,4,10.5008,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1714,0,5.5401,0.65,step,-3
1714,1,7.48237,0.8,step,-2
1714,2,9.79328,0.95,step,-1
1714,3,10.5133,1.1,step,0
1714,4,10.4996,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1715,0,5.5487,0.65,step,-3
1715,1,7.49691,0.8,step,-2
1715,2,9.8083,0.95,step,-1
1715,3,10.5207,1.1,step,0
1715,4,10.4994,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1716,0,5.54636,0.65,step,-3
1716,1,7.49354,0.8,step,-2
1716,2,9.80489,0.95,step,-1
1716,3,10.5156,1.1,step,0
1716,4,10.4936,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1717,0,5.54456,0.65,step,-3
1717,1,7.48799,0.8,step,-2
1717,2,9.80065,0.95,step,-1
1717,3,10.514,1.1,step,0
1717,4,10.4935,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1718,0,5.54579,0.65,step,-3
1718,1,7.48809,0.8,step,-2
1718,2,9.79801,0.95,step,-1
1718,3,10.5149,1.1,step,0
1718,4,10.499,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1719,0,5.5309,0.65,step,-3
1719,1,7.46895,0.8,step,-2
1719,2,9.76951,0.95,step,-1
1719,3,10.4956,1.1,step,0
1719,4,10.4937,1.25,step,1

frame,idx,score,alpha,step_norm,z_coarse
1720,0,5.53287,0.65,step,-4
1720,1,7.46914,0.8,step,-3
1720,2,9.77279,0.95,step,-2
1720,3,10.4998,1.1,step,-1
1720,4,10.5001,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1721,0,5.53174,0.65,step,-4
1721,1,7.46949,0.8,step,-3
1721,2,9.76992,0.95,step,-2
1721,3,10.4952,1.1,step,-1
1721,4,10.4953,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1722,0,5.52999,0.65,step,-4
1722,1,7.46765,0.8,step,-3
1722,2,9.77273,0.95,step,-2
1722,3,10.5029,1.1,step,-1
1722,4,10.5045,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1723,0,5.51595,0.65,step,-4
1723,1,7.44165,0.8,step,-3
1723,2,9.73392,0.95,step,-2
1723,3,10.4794,1.1,step,-1
1723,4,10.5032,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1724,0,5.50484,0.65,step,-4
1724,1,7.42602,0.8,step,-3
1724,2,9.70744,0.95,step,-2
1724,3,10.4576,1.1,step,-1
1724,4,10.4914,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1725,0,5.50481,0.65,step,-4
1725,1,7.42453,0.8,step,-3
1725,2,9.70715,0.95,step,-2
1725,3,10.4595,1.1,step,-1
1725,4,10.4966,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1726,0,5.50181,0.65,step,-4
1726,1,7.42273,0.8,step,-3
1726,2,9.70467,0.95,step,-2
1726,3,10.4614,1.1,step,-1
1726,4,10.5035,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1727,0,5.49397,0.65,step,-4
1727,1,7.41173,0.8,step,-3
1727,2,9.68674,0.95,step,-2
1727,3,10.4504,1.1,step,-1
1727,4,10.5026,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1728,0,5.48275,0.65,step,-4
1728,1,7.39034,0.8,step,-3
1728,2,9.65963,0.95,step,-2
1728,3,10.4342,1.1,step,-1
1728,4,10.5017,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1729,0,5.47115,0.65,step,-4
1729,1,7.3744,0.8,step,-3
1729,2,9.63278,0.95,step,-2
1729,3,10.416,1.1,step,-1
1729,4,10.4987,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1730,0,5.4686,0.65,step,-4
1730,1,7.37025,0.8,step,-3
1730,2,9.62859,0.95,step,-2
1730,3,10.4149,1.1,step,-1
1730,4,10.5005,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1731,0,5.46544,0.65,step,-4
1731,1,7.3663,0.8,step,-3
1731,2,9.62151,0.95,step,-2
1731,3,10.41,1.1,step,-1
1731,4,10.5,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1732,0,5.45699,0.65,step,-4
1732,1,7.3519,0.8,step,-3
1732,2,9.5955,0.95,step,-2
1732,3,10.3945,1.1,step,-1
1732,4,10.5014,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1733,0,5.45022,0.65,step,-4
1733,1,7.34068,0.8,step,-3
1733,2,9.58395,0.95,step,-2
1733,3,10.3874,1.1,step,-1
1733,4,10.4996,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1734,0,5.4425,0.65,step,-4
1734,1,7.33022,0.8,step,-3
1734,2,9.56782,0.95,step,-2
1734,3,10.3761,1.1,step,-1
1734,4,10.4972,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1735,0,5.43945,0.65,step,-4
1735,1,7.32393,0.8,step,-3
1735,2,9.55826,0.95,step,-2
1735,3,10.3699,1.1,step,-1
1735,4,10.4961,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1736,0,5.43615,0.65,step,-4
1736,1,7.32049,0.8,step,-3
1736,2,9.55387,0.95,step,-2
1736,3,10.3695,1.1,step,-1
1736,4,10.5018,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1737,0,5.4287,0.65,step,-4
1737,1,7.30423,0.8,step,-3
1737,2,9.52725,0.95,step,-2
1737,3,10.3531,1.1,step,-1
1737,4,10.5014,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1738,0,5.40762,0.65,step,-4
1738,1,7.27761,0.8,step,-3
1738,2,9.49224,0.95,step,-2
1738,3,10.3334,1.1,step,-1
1738,4,10.5051,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1739,0,5.40439,0.65,step,-4
1739,1,7.2685,0.8,step,-3
1739,2,9.47599,0.95,step,-2
1739,3,10.3194,1.1,step,-1
1739,4,10.4967,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1740,0,5.39755,0.65,step,-4
1740,1,7.26143,0.8,step,-3
1740,2,9.4653,0.95,step,-2
1740,3,10.3179,1.1,step,-1
1740,4,10.5061,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1741,0,5.39022,0.65,step,-4
1741,1,7.24567,0.8,step,-3
1741,2,9.43897,0.95,step,-2
1741,3,10.2994,1.1,step,-1
1741,4,10.5042,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1742,0,5.38298,0.65,step,-4
1742,1,7.23572,0.8,step,-3
1742,2,9.42709,0.95,step,-2
1742,3,10.2911,1.1,step,-1
1742,4,10.501,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1743,0,5.38291,0.65,step,-4
1743,1,7.23668,0.8,step,-3
1743,2,9.42747,0.95,step,-2
1743,3,10.2973,1.1,step,-1
1743,4,10.5117,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1744,0,5.37463,0.65,step,-4
1744,1,7.22506,0.8,step,-3
1744,2,9.41264,0.95,step,-2
1744,3,10.2845,1.1,step,-1
1744,4,10.5053,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1745,0,5.37195,0.65,step,-4
1745,1,7.22167,0.8,step,-3
1745,2,9.4047,0.95,step,-2
1745,3,10.2831,1.1,step,-1
1745,4,10.5117,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1746,0,5.36636,0.65,step,-4
1746,1,7.21234,0.8,step,-3
1746,2,9.39414,0.95,step,-2
1746,3,10.2784,1.1,step,-1
1746,4,10.5152,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1747,0,5.36749,0.65,step,-4
1747,1,7.21531,0.8,step,-3
1747,2,9.39421,0.95,step,-2
1747,3,10.2754,1.1,step,-1
1747,4,10.5124,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1748,0,5.36656,0.65,step,-4
1748,1,7.21415,0.8,step,-3
1748,2,9.39528,0.95,step,-2
1748,3,10.2769,1.1,step,-1
1748,4,10.5128,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1749,0,5.36594,0.65,step,-4
1749,1,7.21214,0.8,step,-3
1749,2,9.39251,0.95,step,-2
1749,3,10.2771,1.1,step,-1
1749,4,10.5153,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1750,0,5.36163,0.65,step,-4
1750,1,7.20318,0.8,step,-3
1750,2,9.37994,0.95,step,-2
1750,3,10.2674,1.1,step,-1
1750,4,10.512,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1751,0,5.35925,0.65,step,-4
1751,1,7.20468,0.8,step,-3
1751,2,9.38043,0.95,step,-2
1751,3,10.2691,1.1,step,-1
1751,4,10.5158,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1752,0,5.35983,0.65,step,-4
1752,1,7.20459,0.8,step,-3
1752,2,9.38437,0.95,step,-2
1752,3,10.2729,1.1,step,-1
1752,4,10.5173,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1753,0,5.36165,0.65,step,-4
1753,1,7.2005,0.8,step,-3
1753,2,9.37676,0.95,step,-2
1753,3,10.2658,1.1,step,-1
1753,4,10.5128,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1754,0,5.35698,0.65,step,-4
1754,1,7.20036,0.8,step,-3
1754,2,9.37275,0.95,step,-2
1754,3,10.2655,1.1,step,-1
1754,4,10.5194,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1755,0,5.35491,0.65,step,-4
1755,1,7.1928,0.8,step,-3
1755,2,9.3633,0.95,step,-2
1755,3,10.2573,1.1,step,-1
1755,4,10.5125,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1756,0,5.35121,0.65,step,-4
1756,1,7.19253,0.8,step,-3
1756,2,9.36192,0.95,step,-2
1756,3,10.2549,1.1,step,-1
1756,4,10.5093,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1757,0,5.35519,0.65,step,-4
1757,1,7.19604,0.8,step,-3
1757,2,9.3625,0.95,step,-2
1757,3,10.2582,1.1,step,-1
1757,4,10.517,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1758,0,5.34406,0.65,step,-4
1758,1,7.18111,0.8,step,-3
1758,2,9.3444,0.95,step,-2
1758,3,10.2455,1.1,step,-1
1758,4,10.513,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1759,0,5.3452,0.65,step,-4
1759,1,7.1794,0.8,step,-3
1759,2,9.34197,0.95,step,-2
1759,3,10.2459,1.1,step,-1
1759,4,10.5177,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1760,0,5.34597,0.65,step,-4
1760,1,7.18241,0.8,step,-3
1760,2,9.34703,0.95,step,-2
1760,3,10.2519,1.1,step,-1
1760,4,10.5229,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1761,0,5.34614,0.65,step,-4
1761,1,7.18327,0.8,step,-3
1761,2,9.34574,0.95,step,-2
1761,3,10.2479,1.1,step,-1
1761,4,10.5167,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1762,0,5.33464,0.65,step,-4
1762,1,7.16761,0.8,step,-3
1762,2,9.32356,0.95,step,-2
1762,3,10.234,1.1,step,-1
1762,4,10.5163,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1763,0,5.33561,0.65,step,-4
1763,1,7.16486,0.8,step,-3
1763,2,9.31842,0.95,step,-2
1763,3,10.2316,1.1,step,-1
1763,4,10.5193,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1764,0,5.33697,0.65,step,-4
1764,1,7.16827,0.8,step,-3
1764,2,9.32287,0.95,step,-2
1764,3,10.2367,1.1,step,-1
1764,4,10.5233,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1765,0,5.32135,0.65,step,-4
1765,1,7.14443,0.8,step,-3
1765,2,9.28455,0.95,step,-2
1765,3,10.2084,1.1,step,-1
1765,4,10.5155,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1766,0,5.31938,0.65,step,-4
1766,1,7.14419,0.8,step,-3
1766,2,9.28697,0.95,step,-2
1766,3,10.2121,1.1,step,-1
1766,4,10.5222,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1767,0,5.31885,0.65,step,-4
1767,1,7.14342,0.8,step,-3
1767,2,9.28452,0.95,step,-2
1767,3,10.2124,1.1,step,-1
1767,4,10.5243,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1768,0,5.31387,0.65,step,-4
1768,1,7.13334,0.8,step,-3
1768,2,9.26957,0.95,step,-2
1768,3,10.2005,1.1,step,-1
1768,4,10.5197,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1769,0,5.30696,0.65,step,-4
1769,1,7.12286,0.8,step,-3
1769,2,9.25037,0.95,step,-2
1769,3,10.1899,1.1,step,-1
1769,4,10.5227,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1770,0,5.30055,0.65,step,-4
1770,1,7.11536,0.8,step,-3
1770,2,9.24212,0.95,step,-2
1770,3,10.186,1.1,step,-1
1770,4,10.5267,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1771,0,5.29846,0.65,step,-4
1771,1,7.1129,0.8,step,-3
1771,2,9.23728,0.95,step,-2
1771,3,10.1809,1.1,step,-1
1771,4,10.5243,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1772,0,5.29732,0.65,step,-4
1772,1,7.11132,0.8,step,-3
1772,2,9.23303,0.95,step,-2
1772,3,10.1799,1.1,step,-1
1772,4,10.5271,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1773,0,5.29894,0.65,step,-4
1773,1,7.11069,0.8,step,-3
1773,2,9.23158,0.95,step,-2
1773,3,10.1767,1.1,step,-1
1773,4,10.5213,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1774,0,5.29261,0.65,step,-4
1774,1,7.1006,0.8,step,-3
1774,2,9.21543,0.95,step,-2
1774,3,10.1668,1.1,step,-1
1774,4,10.5251,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1775,0,5.28997,0.65,step,-4
1775,1,7.09691,0.8,step,-3
1775,2,9.20865,0.95,step,-2
1775,3,10.1632,1.1,step,-1
1775,4,10.5264,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1776,0,5.29133,0.65,step,-4
1776,1,7.09754,0.8,step,-3
1776,2,9.20853,0.95,step,-2
1776,3,10.1615,1.1,step,-1
1776,4,10.5248,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1777,0,5.29096,0.65,step,-4
1777,1,7.09872,0.8,step,-3
1777,2,9.20926,0.95,step,-2
1777,3,10.1641,1.1,step,-1
1777,4,10.5275,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1778,0,5.28822,0.65,step,-4
1778,1,7.09752,0.8,step,-3
1778,2,9.21181,0.95,step,-2
1778,3,10.1653,1.1,step,-1
1778,4,10.5256,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1779,0,5.29192,0.65,step,-4
1779,1,7.09846,0.8,step,-3
1779,2,9.20664,0.95,step,-2
1779,3,10.1591,1.1,step,-1
1779,4,10.5211,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1780,0,5.28258,0.65,step,-4
1780,1,7.08368,0.8,step,-3
1780,2,9.18613,0.95,step,-2
1780,3,10.1456,1.1,step,-1
1780,4,10.5202,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1781,0,5.27902,0.65,step,-4
1781,1,7.08141,0.8,step,-3
1781,2,9.18275,0.95,step,-2
1781,3,10.1446,1.1,step,-1
1781,4,10.5244,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1782,0,5.2812,0.65,step,-4
1782,1,7.0799,0.8,step,-3
1782,2,9.17874,0.95,step,-2
1782,3,10.1424,1.1,step,-1
1782,4,10.5258,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1783,0,5.27568,0.65,step,-4
1783,1,7.07445,0.8,step,-3
1783,2,9.16387,0.95,step,-2
1783,3,10.1308,1.1,step,-1
1783,4,10.5241,1.25,step,0

frame,idx,score,alpha,step_norm,z_coarse
1784,0,5.27248,0.65,step,-4
1784,1,7.06968,0.8,step,-3
